kindNum,neuterYn,sexCd,weight,noticeDays,age2,processState
114,N,M,5.3,8,1,0
114,N,M,1,11,0,1
123,N,M,5,11,12,1
72,Y,M,3,11,3,1
107,U,F,3,11,3,1
114,U,F,15,11,2,1
108,U,F,2.5,11,0,1
114,N,M,7.2,11,5,0
114,N,M,0.6,11,0,1
114,N,M,5.6,11,2,1
114,N,M,2.8,11,0,1
114,N,M,2.8,11,0,1
114,U,F,1,11,1,1
114,N,M,2,11,0,1
20,N,F,4,11,0,1
114,U,F,6.17,11,2,0
114,U,M,3.92,11,0,0
114,U,M,3.85,11,0,0
114,N,F,6.75,11,1,0
114,U,M,8,11,2,0
114,N,M,17.7,11,3,1
114,N,M,10.3,11,4,1
38,N,M,7,11,4,1
67,N,M,7,11,7,1
128,Y,M,6,11,2,1
114,N,M,2.6,11,0,1
114,N,M,4.1,11,0,1
114,N,F,1.5,11,0,0
18,Y,M,5,11,4,1
114,N,M,15,11,2,0
114,U,F,12,11,0,0
114,N,M,8,8,2,0
89,N,F,1.9,8,1,1
114,N,F,4.2,8,0,0
114,N,M,3.2,8,0,0
114,N,F,3.8,8,0,0
114,N,F,4.1,8,0,0
114,N,M,5.6,8,3,0
125,N,M,6,8,1,1
114,N,F,17,8,2,0
114,Y,M,9,11,10,0
114,N,M,1.5,11,0,1
114,N,M,1.2,11,0,1
72,N,F,3.1,8,8,1
114,U,F,3.3,8,0,1
128,N,M,0.9,11,0,1
90,U,F,10.3,11,3,1
114,U,F,2,11,0,1
114,U,F,15,11,5,1
114,U,M,1.2,11,0,1
113,N,F,4,11,3,1
114,N,F,1.8,11,0,1
114,U,F,15,11,1,0
114,N,M,13,11,0,0
114,U,F,7,11,0,1
128,N,M,4.7,11,2,1
38,N,F,1.77,11,0,1
114,N,F,9.58,11,2,1
114,N,F,0.9,11,0,1
114,N,M,4.4,11,0,1
90,Y,M,6,11,1,1
114,U,F,5,10,5,0
114,U,F,15,11,1,0
114,U,M,15,11,2,0
114,U,F,9,11,1,0
67,U,Q,17,11,2,0
114,N,F,10,10,3,0
114,N,F,5,10,3,0
114,N,F,10,10,2,0
114,N,F,5,10,3,0
114,N,M,4,10,1,0
114,U,M,4,10,1,0
114,U,M,4,10,1,0
114,U,M,3,10,1,0
114,U,M,7,10,2,0
114,U,F,6,10,2,0
128,U,M,5,10,2,0
114,U,M,3,10,1,0
114,N,M,4,10,0,0
114,U,M,6,7,2,0
114,U,F,3,7,2,1
114,U,F,3,7,2,1
103,U,F,14,10,3,1
108,Y,M,10,10,3,1
67,N,M,4.5,10,0,0
67,N,F,4.5,10,0,1
205,N,F,10,10,3,1
114,N,F,10,10,5,0
60,N,M,5,10,1,1
72,U,M,3,10,2,1
114,N,M,7.7,10,0,1
72,N,F,2.3,10,2,1
72,N,F,2.7,10,2,1
114,N,M,15,10,2,1
114,U,M,8,10,2,0
50,N,M,7.6,10,2,0
114,N,M,9,10,2,0
114,U,M,5,10,2,1
114,N,F,8,10,1,1
114,U,M,20,11,1,0
114,N,M,13,11,0,0
114,N,M,2.1,11,0,0
114,U,F,12.5,11,0,0
114,N,F,7.2,11,0,0
114,N,F,8.2,11,0,0
114,N,F,7.2,11,0,0
114,N,F,5.8,11,0,0
114,N,F,6.5,11,0,0
114,N,F,4.8,11,0,0
114,U,M,18,11,2,0
114,U,F,9.4,11,0,0
114,U,M,13,11,0,0
114,U,F,20,11,1,0
114,N,M,1.5,11,0,0
114,N,M,1.8,11,0,0
114,N,F,1.3,11,0,0
114,N,F,1,11,0,0
114,N,M,1.6,11,0,0
114,N,M,9,11,0,0
84,U,M,25,11,2,0
114,N,M,16,11,0,0
114,N,M,13,11,2,0
114,U,M,22,11,1,0
114,N,F,7,11,0,0
114,U,F,46.3,11,2,0
114,N,F,3,11,0,0
114,N,F,3,11,0,0
114,N,F,4,11,0,0
114,N,F,4,11,0,0
114,N,M,3,11,0,0
114,U,F,4,11,4,1
114,N,F,18,8,1,0
114,N,F,7,8,1,0
114,N,F,4.89,11,1,0
114,N,F,3,20,2,1
114,N,F,2.96,11,2,1
114,U,F,6,11,1,0
67,U,M,16,11,2,1
114,U,F,5,11,0,1
114,U,F,12,11,1,0
32,Y,M,2.5,11,4,1
89,N,M,5.1,8,1,1
72,N,F,3,11,6,1
114,U,Q,4,15,0,0
114,U,F,4,15,0,0
114,N,M,8.1,11,0,0
114,U,F,6.2,11,0,0
114,N,M,6.3,11,0,0
114,U,F,4.7,11,0,0
114,N,M,2.1,11,0,0
114,U,F,1.3,11,0,0
114,N,M,1.6,11,0,0
114,N,M,1.8,11,0,0
114,U,F,1.4,11,0,0
114,U,F,2.1,11,0,0
114,N,M,1.9,11,0,1
114,U,F,7.7,11,5,0
114,N,F,1,11,0,0
114,N,F,1,11,0,0
114,N,F,1,11,0,0
114,N,F,1,11,0,1
114,N,M,1,11,0,1
114,N,M,4.8,11,4,0
114,N,F,20,11,1,0
114,U,F,20,11,1,0
114,N,M,22,11,1,0
69,N,F,12,11,0,1
114,Y,M,6.5,14,12,0
114,N,F,12.55,11,2,1
114,N,F,3.54,11,1,0
114,N,M,3.4,11,0,1
101,U,F,6,11,12,0
114,N,M,7,11,2,0
72,U,M,3,11,2,1
114,U,F,7.6,11,1,1
114,N,M,4.9,11,0,0
22,N,M,6,11,1,1
101,N,M,4.5,11,3,0
114,N,M,4.5,11,0,0
114,N,M,17,11,1,0
89,Y,M,6,12,3,1
114,N,M,2.3,12,0,1
114,U,F,2.3,12,0,1
114,N,M,1.3,12,0,1
67,N,F,10.5,12,3,0
72,U,F,1,7,4,1
123,U,F,4,7,4,1
114,N,M,9,12,1,0
114,N,F,5,12,4,0
114,N,F,8,12,2,0
114,N,M,7,12,1,0
114,U,M,1,12,1,0
114,N,F,7,12,1,1
67,N,M,18,12,2,1
114,U,F,25,12,2,1
72,N,F,4,15,1,0
114,U,M,10,12,3,0
114,U,M,10,12,2,0
114,N,M,8,12,3,0
114,N,F,8,12,3,0
114,N,M,10,12,2,0
114,N,F,4,12,0,0
114,N,M,10,16,2,0
114,U,F,6,9,0,1
72,U,F,3,12,1,1
67,N,M,10,12,1,0
114,N,M,8,12,2,0
107,N,M,3,12,3,1
114,N,Q,0.3,9,0,0
114,N,Q,12,9,5,0
114,U,M,12,9,1,0
114,N,F,3,12,0,0
114,N,F,3,12,0,0
114,N,F,5,12,3,0
125,U,M,10.5,10,3,1
114,U,M,18,10,2,0
39,U,M,15,12,3,0
114,N,F,4,12,2,0
114,N,M,2.68,9,0,0
114,N,M,2.67,9,0,0
114,U,F,2.66,9,0,0
146,N,F,18.68,9,2,0
67,N,M,16.75,9,3,0
114,N,F,18,9,2,0
114,U,F,9,9,2,0
114,U,M,2,9,0,0
114,U,F,2,9,0,0
114,U,M,2,9,0,0
114,U,M,25,12,4,0
114,N,F,0.9,12,0,1
128,N,M,4.7,12,3,1
114,N,F,4,12,0,0
128,Y,M,4.6,12,1,1
114,U,F,20,12,4,0
114,N,M,15,12,0,1
114,U,F,7,12,1,0
114,N,M,20,12,6,0
114,N,F,18,12,1,0
72,N,F,3.8,12,1,1
114,U,F,15,12,0,0
114,N,M,6,12,4,0
114,N,F,1.8,7,0,1
114,N,F,1,7,0,1
114,N,F,1.6,7,0,1
128,Y,M,8.2,7,4,1
128,N,M,3,7,0,1
114,N,M,13,7,2,0
114,N,M,4.2,7,0,1
114,N,M,4,7,0,1
114,N,M,11,7,1,0
114,N,M,8.2,7,5,0
114,N,M,7.3,7,2,1
114,N,M,7,7,2,1
114,N,M,25,12,0,1
114,U,F,20,12,5,1
114,N,M,4.5,12,0,1
114,Y,M,7.4,12,5,1
89,U,F,3,12,6,1
32,N,F,2.7,7,1,1
38,N,M,4.5,7,5,0
67,U,F,15,12,3,1
128,U,F,2,12,3,0
72,U,F,4,12,4,1
114,U,F,4.5,12,3,0
72,N,M,3,12,2,1
114,N,M,9,12,1,0
128,N,M,3.5,12,3,1
114,N,F,0.95,12,0,1
115,N,F,1,12,0,1
114,N,F,1.2,12,0,1
90,N,M,8.1,12,3,1
67,N,M,10,12,3,1
114,N,M,1.8,12,0,1
114,N,F,9.65,10,2,0
114,N,F,5,10,3,0
114,N,M,6,10,1,0
114,U,F,7,10,1,0
114,U,M,7,10,1,0
114,U,M,3,10,1,0
17,N,M,6,10,1,0
108,N,M,8,10,3,1
114,N,M,2,10,0,1
114,U,F,5,10,3,1
114,N,F,3,10,0,1
114,N,M,7,10,1,0
114,N,F,3.1,10,0,0
114,N,F,3.1,10,0,0
114,N,F,3.4,10,0,0
114,N,M,4.3,10,0,0
114,N,F,12,10,10,1
32,U,F,2,10,0,1
114,N,M,15,10,4,0
114,U,F,11.3,7,3,0
32,N,M,2.8,7,3,0
114,N,F,7,8,1,0
114,N,M,25.8,11,2,0
128,N,F,3.5,20,1,1
