neuterYn,sexCd,weight,noticeDays,age2,processState
U,M,15,10,5,1
N,M,8.54,10,1,0
U,F,4,10,3,1
U,F,2.1,10,10,1
N,M,0.7,11,0,0
N,M,0.7,11,0,0
N,M,0.7,11,0,0
N,M,0.7,11,0,0
N,M,0.7,11,0,0
N,F,0.7,11,0,0
N,F,0.7,11,0,0
N,F,0.7,11,0,0
N,F,18,11,1,0
N,F,12.8,11,0,0
U,F,1.8,11,1,1
N,F,1,11,0,0
N,M,1,11,0,0
N,M,1,11,0,0
N,M,1,11,0,0
N,M,2.2,11,0,0
N,M,2.6,11,0,0
N,M,2.2,11,0,0
U,F,10.6,11,0,0
N,M,5.1,11,0,0
N,M,11.4,11,3,0
N,M,7,11,0,0
N,M,2.2,11,0,0
N,M,13,11,0,0
N,F,3.7,11,0,0
N,F,4.7,11,0,0
N,F,15.1,11,0,0
N,F,8,11,0,0
U,F,6,11,5,1
U,M,2,11,0,0
U,F,4,11,6,0
N,M,4,7,0,0
U,F,15,11,1,0
U,F,15,11,1,0
U,F,20,11,0,1
U,F,1.32,11,0,1
U,F,1.69,11,0,1
U,F,3,11,5,1
N,M,10,11,3,0
N,F,3,11,0,0
N,F,3,11,1,0
N,M,4,11,1,0
U,M,10,11,2,0
U,F,10,11,2,1
U,F,15,11,3,0
N,F,2.5,11,0,1
N,M,4,8,3,0
N,M,2.1,11,0,0
U,F,1.8,11,0,0
N,M,1.9,11,0,0
U,F,2,11,0,1
U,F,2,11,0,0
U,F,1.6,11,0,1
N,M,9.7,11,1,0
N,M,5,11,0,0
N,M,10.5,11,3,0
Y,M,14,11,1,1
N,M,3,11,5,1
U,F,11,11,0,0
N,M,20,11,2,0
N,M,5.7,11,3,0
N,F,4.5,7,1,0
U,F,17,11,5,0
U,F,7.2,18,2,0
N,F,3,11,0,1
Y,M,6.2,11,2,1
N,M,0.5,11,2,0
N,M,4.5,11,6,0
N,M,4,11,5,0
U,F,7,11,3,0
N,M,2,11,0,1
N,M,1.7,11,0,1
U,F,9.1,11,1,0
N,M,2.8,11,3,0
U,F,8.5,7,5,0
N,M,4.2,11,5,0
N,M,5,12,5,0
U,F,7,12,4,0
U,F,7,12,1,0
U,M,5,12,4,0
U,F,10,12,8,0
N,F,0.5,14,0,0
N,F,0.5,14,0,0
N,M,0.5,14,0,0
N,M,0.5,14,0,0
N,F,0.5,14,0,0
N,F,0.5,14,0,0
U,M,4,12,1,1
U,Q,10,12,1,0
N,M,2.5,12,0,0
U,F,1,7,3,1
U,F,1,7,3,0
U,F,6,7,3,0
U,F,4,7,0,1
U,F,4,7,0,1
N,F,4.5,12,0,0
N,M,3,12,0,0
N,M,3,12,0,0
N,M,2,12,0,0
N,M,3,12,0,1
N,F,3,12,0,1
N,F,3,12,0,1
N,F,10,12,3,0
N,M,2,12,0,0
N,M,4.5,12,3,0
U,M,1,12,0,0
U,M,1,12,0,0
U,F,1,12,0,0
U,F,1,12,0,0
N,M,25,12,2,0
N,M,4,12,0,1
N,F,4,12,0,1
N,M,3.8,12,0,1
N,F,13,12,3,0
U,M,7,12,3,0
U,F,4,12,3,1
N,M,5,12,0,1
N,F,10,12,2,1
N,F,8,12,0,1
N,M,5,12,2,1
N,M,3,12,0,1
N,M,3,12,0,1
N,F,2,12,0,1
N,F,2,12,0,1
N,F,2,12,0,1
N,M,8,12,1,1
N,F,8,12,1,1
N,M,10,12,1,1
N,F,4.8,9,0,0
N,F,6.2,9,9,1
N,F,7,9,1,1
Y,M,6,9,3,1
N,M,4,9,3,1
N,M,0.8,9,0,1
U,F,1,7,0,0
U,M,4,7,0,0
U,Q,2.7,12,1,0
U,Q,2.4,12,1,0
U,Q,2.5,12,1,0
U,M,2.5,12,1,0
N,F,2.8,12,5,0
N,M,1.6,12,0,1
N,F,4.01,7,0,0
N,F,2.5,7,3,1
N,F,3.7,7,2,0
N,M,15,12,3,0
U,F,3,12,4,1
N,M,4,12,9,0
U,F,3,12,1,1
U,F,10,12,1,0
U,M,1,12,0,0
N,F,11,7,0,1
N,M,3.3,7,0,1
N,M,3.5,7,0,1
N,M,3.4,7,0,1
N,F,3.4,7,0,1
N,F,3.3,7,0,1
N,F,5,12,0,1
N,Q,5,12,0,1
N,Q,4,12,0,1
N,F,3,12,7,1
Y,M,4.5,12,7,0
N,F,7.34,9,3,0
N,M,2.39,9,0,0
N,M,2.38,9,0,0
N,M,2.37,9,0,0
N,F,2.36,9,0,1
N,M,2.35,9,0,0
U,F,5,12,3,0
U,M,0.5,12,0,1
U,M,0.5,12,0,1
U,M,0.5,12,0,1
N,F,27.5,12,2,1
N,M,8.4,12,9,1
N,M,3.2,12,0,1
U,F,9.7,12,2,1
N,F,15,12,2,1
N,M,8,12,0,1
U,F,12,12,2,1
N,F,4,12,3,0
N,F,3.8,12,0,1
N,F,9.7,12,3,0
Y,M,4,12,1,1
Y,M,5,10,6,0
N,F,4.3,7,12,0
N,F,3.5,7,10,0
N,M,13,7,2,1
N,F,5,7,8,0
N,M,2.2,12,0,1
Y,M,4,12,7,1
N,F,3,12,0,1
N,M,3.7,12,0,1
N,M,1.2,12,0,1
N,M,4,12,0,1
U,F,30,12,3,1
U,M,30,12,2,1
U,F,5,12,2,1
U,F,4.5,12,2,1
Y,M,3,12,1,1
N,M,3.85,12,2,1
N,F,3.75,12,1,1
N,M,3.25,12,5,1
N,F,3,12,0,1
N,M,15,12,1,1
N,M,0.4,10,0,0
U,F,0.4,10,0,0
N,M,0.4,10,0,0
N,M,1.5,11,1,0
N,F,2.3,14,2,1
N,F,12.3,14,4,0
U,M,9,10,2,0
U,F,4.8,10,1,0
N,M,20,10,0,1
N,M,7.1,10,5,0
N,F,5,10,1,0
U,M,4,7,2,0
U,F,4,10,2,0
N,M,3.2,10,5,1
N,M,3,11,0,1
N,F,4,7,0,0
N,F,10,7,1,0
U,M,9,11,1,1
U,Q,10,11,1,0
N,F,3.9,11,3,1
U,F,25,11,3,0
U,F,30,11,4,1
N,M,13.2,11,3,0
N,M,4.8,11,3,0
U,M,5,11,1,0
N,M,25,11,3,1
N,M,18,11,3,0
N,F,13.5,12,0,0
N,F,10.7,12,0,0
N,F,12.5,12,0,0
N,M,15.3,12,1,0
N,M,1.5,12,0,0
N,M,23.6,12,2,0
N,F,29.5,12,2,0
N,F,3.6,12,0,0
N,F,3.7,12,0,0
N,M,4,12,0,0
N,F,3.9,12,0,1
N,F,3.9,12,0,1
U,F,7,12,2,1
U,M,5,12,2,0
U,M,5,12,3,0
U,F,10,12,1,0
N,M,4,12,5,1
N,M,7,14,1,0
N,M,1.8,12,0,1
Y,M,4.3,12,2,1
U,M,5,12,0,0
U,M,5,12,6,0
N,F,3,12,1,1
N,F,11,12,2,1
N,M,7,9,1,1
N,F,5,14,1,0
U,F,6,12,4,1
N,F,2.5,12,2,1
N,F,3.8,12,4,1
U,F,9,12,2,0
U,F,20,12,2,0
Y,M,9.6,12,6,0
U,F,10,12,2,0
U,M,16,9,0,0
U,F,17,9,4,0
U,F,3,9,0,0
U,M,3,9,0,0
U,M,4,9,0,0
U,F,2,9,0,1
U,M,3,9,0,0
U,F,2,9,0,1
U,F,7,9,8,1
U,F,10,9,3,1
U,F,3.8,12,0,0
U,F,0.8,12,0,0
U,F,0.8,12,0,0
U,F,1.5,12,0,0
U,F,18,12,5,0
N,M,1.8,12,0,0
U,F,6.7,12,1,0
N,F,4,12,7,0
N,F,3.8,12,8,0
N,M,5.8,12,0,0
N,F,2,12,0,1
N,M,13.5,12,1,0
N,M,5.7,12,0,0
U,F,5.1,12,0,0
N,F,36,12,5,0
U,F,3,12,2,1
U,M,15,12,5,0
N,M,27,12,2,0
N,F,2.5,12,1,1
U,F,7.45,12,2,0
N,M,2.17,12,0,0
N,M,4,12,3,1
U,M,8,12,3,1
U,F,15,12,5,0
U,F,15,12,5,0
N,M,1,12,0,1
Y,M,4.3,12,8,0
Y,M,6.4,12,1,0
N,M,9.9,12,3,0
N,M,3.6,12,2,0
U,F,3.8,12,1,1
N,F,10,10,4,1
N,M,1.2,10,0,1
N,M,7.5,10,2,1
N,M,7.4,10,2,0
N,M,4,13,7,0
U,Q,3,10,0,0
U,Q,3,10,0,0
N,F,1.2,10,0,1
N,M,1.2,10,0,1
N,F,1.3,10,0,1
N,F,1.2,10,0,1
N,F,1.3,10,0,1
N,M,1.2,10,0,1
N,F,0.7,10,0,1
N,M,11,10,0,0
U,M,9,10,3,0
U,F,3,10,3,0
U,M,3,10,3,0
U,F,2,10,0,0
U,F,2,10,0,0
U,F,2,10,0,0
N,F,0.91,10,0,1
N,F,0.9,10,0,1
N,F,3.7,10,0,1
N,M,5,10,0,0
U,F,5,10,0,0
U,F,5,10,0,0
U,M,15,10,1,0
U,F,5,10,1,1
U,Q,5,10,2,0
U,M,15,10,1,0
U,M,5,10,1,0
U,F,15,10,2,0
U,M,10,10,1,0
U,M,5,10,1,0
U,M,15,10,1,0
U,M,15,10,0,0
U,M,15,10,0,0
U,F,5,10,1,1
U,M,15,10,2,0
U,M,10,10,0,0
U,F,5,10,0,0
U,M,5,10,0,0
U,F,5,10,0,0
U,F,5,10,2,0
U,F,10,10,0,0
N,M,10,17,1,0
N,F,3,10,2,1
N,F,3,10,2,1
U,F,5,10,1,0
N,F,1.2,10,0,1
N,F,1.2,10,0,1
N,M,1.2,10,0,1
N,M,6,10,1,1
N,F,6,10,1,1
U,F,5.2,9,3,0
N,F,4,9,0,1
N,M,16,9,7,0
N,M,5,9,4,1
U,M,4,10,1,0
U,F,2,7,0,0
U,F,8,7,2,0
N,M,5,10,2,0
N,F,3,10,1,1
N,F,2,10,1,0
N,F,6,10,3,0
N,M,4,10,2,0
N,M,25,10,2,1
N,M,3,10,1,0
N,M,15,10,3,0
N,F,4,10,1,0
U,M,4.9,10,2,1
U,F,3.5,10,0,1
U,M,3.5,10,1,1
U,M,18.5,10,3,1
N,M,3.5,10,2,1
Y,M,10,10,2,1
N,M,3.5,10,0,1
U,F,7.8,10,2,0
U,F,3,10,2,1
Y,M,4.5,10,4,1
N,M,15,10,3,0
U,F,18,10,4,1
N,M,12,10,4,0
U,M,4,10,0,0
U,F,4,10,0,0
U,M,8,13,1,0
U,M,9,13,3,0
N,F,4,10,2,0
Y,M,6,10,5,1
N,F,12,10,1,1
N,F,5,11,0,1
N,M,6,10,4,1
N,F,9.5,10,1,1
Y,M,5.5,10,1,1
N,F,24.55,9,1,0
U,M,33.27,9,1,0
U,F,5,10,3,0
U,M,5,10,4,0
U,F,15,10,5,1
U,F,20,10,4,1
N,M,11.5,10,3,1
N,F,10.2,10,3,0
N,M,6.4,10,4,1
U,M,4.6,10,4,1
N,M,9.2,10,5,1
N,M,2.7,10,7,1
N,F,5,10,7,0
N,M,12,10,3,1
N,M,7,10,0,0
N,M,8,10,0,0
N,M,32,10,3,1
N,M,11.5,10,0,1
Y,M,8.72,10,3,1
U,F,3.8,10,2,1
N,M,25,13,0,0
U,F,3,13,0,1
U,M,3,10,0,1
U,M,3,10,0,1
N,F,6,10,4,0
N,M,8,7,5,0
N,M,13,7,2,0
N,M,4.1,7,2,0
N,M,9,10,1,1
U,F,4,10,4,1
N,M,8,10,4,1
N,F,2,10,0,1
N,M,2.92,10,0,1
U,M,5,10,4,1
U,M,8,10,0,1
N,M,3,10,2,1
N,M,2.5,10,0,1
N,M,9,10,4,0
N,F,8,10,3,0
N,M,8,10,3,0
N,M,6,10,2,0
N,M,11,10,4,0
N,M,35,10,3,1
N,M,18,10,5,1
N,M,4,10,5,1
N,M,2.8,10,2,1
N,F,16,10,3,0
N,M,13,10,3,0
N,M,20,12,2,0
N,F,23.1,14,3,1
N,F,2.4,14,5,0
N,M,4.5,14,7,0
N,M,10,14,3,0
Y,M,4,10,2,1
N,M,3,10,0,0
N,F,3,10,0,0
N,F,3,10,0,0
N,F,5,10,3,0
N,M,5,10,1,1
N,M,10,10,1,0
N,M,5,10,3,0
N,F,2,10,3,1
N,F,8,7,1,0
U,Q,4,11,0,0
U,F,9,11,1,1
N,F,3,11,0,0
N,M,2.5,11,2,0
N,F,2,9,0,1
N,F,6,9,4,1
N,F,15,9,2,1
N,M,20,14,1,0
U,M,20,14,2,0
U,F,25,12,6,1
U,M,7,12,9,0
U,F,8,12,3,1
U,M,4.2,12,0,1
U,F,3.8,12,2,1
U,F,7.6,12,3,1
N,M,3.2,12,2,1
N,M,3.2,12,1,0
N,F,9.1,10,0,0
N,F,8.9,10,0,0
N,M,20,10,4,0
N,M,5.8,10,0,0
N,F,3.5,10,10,0
N,F,17,10,0,0
N,M,3,10,0,0
N,M,8.7,10,4,0
N,F,10,10,0,0
N,M,11.5,10,0,1
N,F,12.5,10,0,1
N,M,11.8,10,0,1
N,M,4.9,9,0,0
N,M,9.2,9,2,1
U,F,2,10,0,0
U,F,2,10,0,0
N,M,2.5,10,0,1
N,F,2.5,10,0,1
U,F,7,10,1,1
U,F,13,10,1,1
N,F,0.72,10,0,1
N,M,0.72,10,0,1
N,M,0.72,10,0,1
N,M,0.72,10,0,1
N,M,0.72,10,0,1
N,M,5.3,10,3,0
U,F,30,10,1,1
U,F,4,10,2,0
Y,M,30,10,2,1
U,F,4,10,0,1
U,M,4,10,2,0
U,F,10,10,2,1
U,F,10,10,2,1
U,M,7,10,2,1
U,F,7,10,2,0
U,M,5,10,0,1
N,M,2.16,7,0,0
N,M,3.4,7,2,0
N,M,7,10,0,1
N,M,5,10,0,1
N,M,1.9,10,0,1
N,M,4,10,1,1
N,M,4,10,3,0
U,F,3.7,10,1,0
U,F,13,10,3,0
N,M,3.2,10,5,0
Y,M,9.9,10,0,0
N,M,14,10,2,0
N,M,17,10,6,0
U,F,15,10,5,0
U,F,15,10,5,0
U,F,20,10,4,0
U,F,8.4,10,1,0
U,F,5.8,10,1,0
U,F,20,10,8,0
N,M,1.8,10,0,0
N,M,1.7,10,0,0
N,M,1.7,10,0,0
U,F,9.2,10,3,0
N,M,8.4,10,0,0
Y,M,5,10,1,1
U,F,6.7,10,8,1
N,M,2,10,0,1
N,M,2.1,10,0,0
U,F,2.6,10,0,0
Y,M,5,10,10,0
Y,M,4.5,10,10,0
N,M,3.7,10,3,0
N,M,9.2,10,2,0
U,F,4.8,10,1,0
N,M,9,7,4,0
Y,M,15,10,2,1
N,M,18,10,4,0
U,M,1,10,0,1
N,M,20,10,4,0
U,F,15,14,5,0
U,F,2.5,10,12,0
N,M,9,10,3,0
N,M,5.64,10,3,1
N,M,4.5,10,3,0
U,F,2,10,0,1
N,F,4,10,0,1
U,F,3.7,10,6,0
N,M,3,10,4,1
N,M,5.9,10,6,0
N,M,18,10,5,0
N,M,15,10,2,0
U,F,6.1,10,2,0
Y,M,2.8,10,5,1
N,F,6,14,1,0
N,F,2,14,0,1
N,F,2,14,0,0
N,F,3,10,2,1
N,M,15,10,6,1
N,M,15,10,6,1
N,M,2,10,0,0
U,F,5,10,3,0
N,M,2.8,10,2,1
N,M,7,14,4,0
N,M,20,10,2,1
N,M,25,10,2,1
N,M,5,10,3,1
U,Q,6,10,0,0
U,M,6,10,0,0
U,Q,3,10,0,0
N,M,1,10,0,0
U,M,7,10,1,0
U,M,11,10,1,0
U,Q,7,10,1,0
U,F,10,10,1,0
U,F,6,10,1,0
U,F,6,10,1,0
N,M,2,10,0,0
N,M,25,10,8,1
N,M,20,10,3,1
U,F,6,10,2,0
U,M,5,10,2,0
U,M,3,10,1,0
N,M,14,10,1,1
N,F,17,10,4,1
U,M,3,10,1,0
N,M,8,10,2,1
N,M,15,10,1,0
N,M,13,10,2,1
Y,M,4.2,10,10,1
U,F,3.5,10,6,1
U,F,5,10,4,0
U,F,6,11,5,1
U,M,7,11,3,1
U,F,10,10,1,0
N,F,5,10,0,1
N,F,5,10,0,1
N,F,6,10,5,1
N,M,12,10,2,1
U,F,9,10,1,1
U,M,7,10,1,1
U,F,7,10,3,1
U,F,8,10,3,1
N,M,6,10,2,0
N,M,6,10,2,0
N,F,6,10,2,0
N,M,20,9,2,0
U,F,1,9,0,1
U,M,20,9,2,1
U,F,4,9,1,0
U,M,4,7,0,0
U,M,1,7,0,0
U,F,8,7,2,0
U,M,8,7,2,0
U,M,10,7,0,0
U,M,4,7,0,0
U,Q,5.5,10,1,0
U,Q,3.5,10,1,0
U,M,1.1,10,0,0
Y,M,4,10,1,1
N,M,3,10,0,1
N,M,5.4,10,0,0
N,F,7.2,10,3,0
N,M,2.1,8,0,0
N,F,4.6,8,3,0
N,F,6.5,8,6,0
U,M,7,11,2,0
U,M,4,10,2,0
U,F,4,7,1,0
N,M,10,10,1,0
N,F,0.6,10,0,0
N,M,1,10,0,1
N,F,2.5,10,0,1
U,F,2.35,9,0,0
N,M,3.75,9,7,0
U,F,6.83,9,2,0
N,M,6.88,9,2,0
N,F,14.26,9,3,0
N,F,1.6,10,0,1
N,F,1.8,10,0,1
N,F,11,10,1,0
N,M,7,10,2,1
U,M,23,10,3,0
U,M,6,10,1,1
U,M,4.8,10,3,1
N,M,10,10,2,0
U,F,3,14,1,1
N,F,4.8,10,1,0
N,M,1.2,10,0,1
N,F,1.1,10,0,1
N,M,1.6,10,0,1
N,M,1.5,10,0,1
N,F,3.8,10,3,1
N,F,7.8,10,5,1
N,M,22,10,5,0
N,M,20,10,3,1
U,F,15,10,0,0
N,M,2.8,7,0,1
N,M,6.2,7,5,0
N,M,3.5,7,8,0
N,M,0.3,7,0,0
N,M,0.3,7,0,0
N,M,0.3,7,0,0
U,M,0.3,7,0,0
N,M,0.3,7,0,0
N,M,0.3,7,0,0
N,F,0.3,7,0,0
N,F,0.3,7,0,0
N,F,14,7,3,0
N,M,6.2,7,1,0
N,M,20.5,7,5,0
N,M,4.5,7,0,0
N,M,4.8,7,0,0
N,F,4,7,0,0
N,M,3.5,7,0,0
N,F,3.2,7,0,0
N,F,3.1,7,0,0
N,F,6.5,7,3,0
Y,M,4,7,2,1
N,M,6.2,7,5,0
Y,M,5,12,2,0
N,M,5,14,2,0
N,M,3.98,10,2,1
U,F,4,10,8,0
U,F,2.1,10,0,1
N,M,2.72,10,0,1
N,M,2.8,10,0,1
U,F,2.1,10,0,1
N,F,2.3,10,0,1
N,M,2.5,10,0,1
U,F,2.86,10,8,1
Y,M,4.7,10,4,1
N,M,2.5,10,0,1
N,M,12,10,6,0
N,M,18,10,1,1
Y,M,5.5,10,10,0
N,F,15,10,8,1
N,F,3.5,10,0,1
N,M,2.2,10,7,1
N,F,7,10,4,1
N,F,2,10,0,1
N,F,7,10,2,1
N,F,4.38,11,4,0
U,F,4,10,2,1
N,F,6,10,1,0
U,F,20,10,10,0
U,M,14,10,7,1
U,F,5,10,3,0
N,M,25,10,10,0
U,F,20,10,8,0
N,M,3,10,1,1
N,F,20,10,6,1
N,M,20,10,6,1
U,F,15,10,7,0
U,F,6,10,1,1
U,F,3.2,10,5,1
U,F,3,7,2,0
U,F,3,7,2,0
U,F,5,7,2,0
U,M,3,7,2,0
U,F,4,10,0,1
N,F,2.7,10,0,0
U,M,3.6,10,2,0
U,F,4.9,10,2,0
N,F,1.8,10,0,1
U,F,3,10,0,1
U,M,3,10,0,0
N,M,15,10,4,1
U,F,15,10,2,0
N,M,6.5,10,1,0
N,F,5,10,0,0
Y,M,3.4,10,3,0
N,M,4.2,10,3,0
N,F,4,10,4,0
N,F,5,10,2,0
N,F,2.5,10,0,0
N,M,2.9,10,5,1
N,F,3.6,10,5,1
N,F,2.8,9,0,1
U,F,3.5,9,6,0
Y,M,2.8,9,9,1
N,F,17,9,3,0
N,M,5,9,3,1
N,M,3,10,1,1
N,M,3.5,10,0,1
N,M,4,10,1,1
N,M,1.4,10,0,1
Y,M,6.5,10,10,1
N,M,25,10,3,1
Y,M,9.5,10,2,1
N,M,8.32,11,3,0
N,F,14.98,11,1,0
N,F,3,10,0,0
N,M,3,10,0,0
N,F,15,10,3,0
N,F,15,10,3,0
N,F,10,10,3,0
N,F,8.1,10,1,0
N,M,7,7,1,0
N,M,7,7,1,0
U,Q,8,12,2,0
U,M,8,12,2,0
U,M,7,12,2,0
N,M,25,12,4,1
U,F,6.8,12,11,0
N,M,19.28,12,1,0
N,M,8.34,12,6,0
N,M,4.22,12,0,0
N,M,18,9,1,0
U,M,7,10,2,0
N,F,5,10,2,0
N,F,2.4,7,0,0
N,F,2.3,7,0,0
N,M,2.38,7,0,0
N,F,4,7,3,0
N,F,5,10,0,1
U,M,13,10,0,1
N,M,6,10,0,1
N,F,13,10,2,0
U,F,18,10,6,1
U,M,0.5,10,0,1
U,F,7,10,5,0
N,F,5,10,1,1
N,M,3,10,0,1
N,M,13,10,4,1
U,F,13,10,3,0
U,M,14,10,2,0
U,M,2,7,1,1
U,F,8,7,2,1
N,F,21,10,1,1
N,M,5,10,4,0
N,M,16.2,10,2,0
N,M,18,10,4,0
Y,M,3.4,10,4,0
N,M,2.4,10,0,0
N,M,8.5,10,1,0
N,M,12.1,10,2,0
N,M,6,7,2,0
U,M,20,10,2,1
U,F,3,10,2,0
U,F,20,10,2,1
N,M,25,10,2,0
Y,M,3.5,10,12,0
N,F,7.5,10,5,1
N,F,3.5,10,6,0
N,F,8,10,3,1
U,F,3,10,0,0
Y,M,12,10,3,1
U,M,2,10,2,1
U,M,2,10,0,1
N,M,4.4,10,5,1
N,M,1.6,10,0,0
N,M,4.1,10,2,0
U,F,5.5,10,1,1
N,F,0.77,10,0,1
N,F,2,10,0,0
N,M,2,10,0,1
N,F,15,9,3,1
U,F,15,10,1,0
U,F,3.7,10,4,1
N,M,21,10,3,0
N,F,3.3,10,0,1
U,F,3,10,0,0
U,F,3,10,0,1
U,F,3,10,0,0
N,F,4,10,1,0
N,F,2,10,0,0
N,M,2,10,0,0
N,M,2,9,0,1
N,F,4.4,9,3,1
N,F,6,9,0,0
U,F,1,10,0,1
N,M,1.4,10,0,1
N,M,1.4,10,0,1
N,M,1.5,10,0,1
N,F,1.3,10,0,1
N,F,1.4,10,0,1
N,M,8,10,4,0
U,M,4,9,2,1
N,F,14,10,3,0
N,F,2,10,0,1
U,F,1.7,10,10,0
N,F,3,9,2,0
N,M,3.4,9,2,0
U,F,4,12,7,1
U,F,8,10,1,1
Y,M,4,10,3,1
Y,M,4.9,10,3,1
N,M,8,10,0,0
U,F,4.9,10,4,1
U,F,3.9,10,2,1
N,M,3.61,10,0,0
N,M,6,10,0,0
U,M,4,11,8,0
N,F,10,10,2,0
N,F,10,10,3,0
N,F,20,10,3,0
N,M,7,7,1,0
N,M,7,7,1,0
N,M,8,7,1,0
N,M,7,7,1,0
N,M,6.7,11,3,0
U,M,5,12,2,1
U,Q,6,12,4,0
U,Q,4,12,0,0
N,F,5.5,12,2,1
N,F,3,14,0,1
N,F,1,9,0,1
N,F,10,9,2,0
N,M,10,10,1,1
N,F,4,10,4,0
N,F,5,10,8,0
N,F,12,10,3,0
N,M,4,10,9,0
N,F,15,10,4,1
N,F,13.8,10,1,1
N,F,19.5,10,3,0
N,M,6.2,10,0,0
N,F,15,10,1,0
N,F,1.9,10,0,0
N,F,11.7,10,0,0
N,F,11.6,10,0,0
N,M,8.6,10,0,0
N,F,11.6,10,0,0
N,M,23,10,8,0
N,F,9.4,10,0,0
N,F,7.3,10,0,0
N,F,7.5,10,0,0
N,F,19,10,0,0
N,F,22,10,3,0
N,F,16,10,2,0
N,F,1,6,1,1
N,M,3,10,0,1
N,F,17,10,2,1
N,M,7,10,3,0
N,M,5,14,0,0
N,M,6,14,1,0
N,M,3,10,0,0
N,M,3,10,0,0
N,F,3,10,0,0
N,F,3,10,0,0
U,F,7,10,4,0
U,M,1.5,10,0,1
U,M,1.6,10,0,1
U,F,3.5,10,10,1
N,M,5.8,10,3,1
N,M,20,10,2,1
N,M,1.8,10,0,1
U,F,22,10,1,0
Y,M,6.7,10,2,0
Y,M,6.9,10,4,0
N,F,5.9,10,2,0
U,F,12,10,1,0
U,F,2,10,8,0
U,F,2,10,5,1
U,F,2,10,0,0
U,F,2,10,0,0
U,F,7,10,2,0
U,M,5,10,3,0
U,M,1,10,0,1
U,M,4,10,5,0
U,F,9,10,3,1
Y,M,6,10,5,0
U,F,10.2,10,4,0
N,M,1.5,10,0,1
N,M,7.3,21,1,0
N,M,4,10,0,0
N,M,23,10,3,0
N,M,6.2,10,2,0
U,F,13,8,0,1
U,F,15,10,2,0
N,M,5,10,5,0
N,F,6,10,3,0
N,M,2,9,0,1
N,F,3,9,0,1
N,F,6,9,3,1
N,F,2.5,10,0,0
N,F,3.6,10,0,0
N,M,3,10,0,0
N,M,3,10,0,0
U,F,8,9,3,0
Y,M,10,10,1,0
U,F,12,10,3,1
N,M,6,10,1,0
N,M,4.7,10,0,0
U,F,7.8,10,0,0
U,F,1.5,10,0,1
N,M,1.4,10,0,0
N,M,1.4,10,0,0
U,F,1.8,10,0,0
N,M,1.8,10,0,0
U,F,1.7,10,0,0
N,M,2,10,0,0
N,M,2,10,0,0
N,M,12,10,1,1
Y,M,5.1,10,1,0
N,M,4.4,10,5,0
Y,M,1.7,10,1,1
U,F,5.4,10,2,1
N,F,2.2,10,0,0
N,F,8,14,2,0
N,F,6,14,1,0
N,F,1,14,0,0
N,F,1,14,0,0
U,F,5,10,1,1
U,F,5,10,1,1
U,M,4,10,4,1
N,F,6,10,3,0
N,M,0.7,10,0,1
U,M,5,10,5,0
N,F,2,10,0,1
N,F,2,10,0,1
N,M,15,10,1,0
N,F,14,7,2,1
N,F,2,10,0,1
N,F,2,10,0,1
N,F,2,10,0,1
N,F,3,11,0,1
N,F,5,10,2,1
Y,M,6,10,2,1
N,F,2,10,1,1
N,M,2,10,0,1
N,F,3,10,2,1
N,M,21,10,2,1
N,F,20,10,2,1
U,F,1.3,10,0,1
N,F,4.8,10,2,1
N,F,4.4,10,1,1
N,F,6.8,10,2,1
N,M,2,10,0,1
N,F,2,10,0,1
N,M,2.8,10,0,1
Y,M,5.5,10,2,1
N,M,17,10,8,0
U,M,5,10,1,0
U,M,3,7,1,0
U,F,3,7,0,1
U,M,6,7,1,0
N,F,2,10,0,1
U,F,3.5,10,3,1
U,F,5,10,1,0
U,M,6,10,3,0
U,F,12,10,2,0
U,M,4,10,2,0
U,M,9,10,3,1
N,F,0.5,10,0,0
U,M,0.5,10,0,0
N,M,0.5,10,0,0
N,M,0.5,10,0,0
N,F,3,10,8,0
N,F,2.8,10,3,0
N,F,4.6,10,5,1
U,F,10,10,1,1
N,M,6.64,10,3,0
U,F,8,10,10,1
U,M,8,10,2,0
N,F,3,10,0,0
N,F,6,10,0,1
U,F,2.72,10,3,1
N,M,2.5,10,1,1
N,F,3,10,0,1
Y,M,5,10,1,1
N,M,5,10,1,1
N,M,5,12,8,0
N,M,20,10,7,1
U,M,3,10,0,1
N,M,6,10,2,0
N,F,0.7,7,0,0
N,M,0.6,7,0,0
N,F,0.6,7,0,0
N,F,0.7,7,0,0
N,M,0.6,7,0,0
N,M,0.7,7,0,0
N,M,0.7,7,0,0
U,F,10,10,10,0
N,F,1,10,0,1
N,F,1.2,10,0,1
N,F,1.45,10,0,1
N,F,1.45,10,0,1
N,F,1.45,10,0,1
N,M,0.82,10,0,1
U,M,1.18,10,0,1
N,M,6,7,2,0
N,M,6.7,7,2,1
U,F,2,10,5,1
Y,M,5,10,3,1
N,M,2.2,10,3,1
U,F,2.4,10,0,0
N,F,1.5,10,7,0
N,F,2.9,10,0,1
U,F,3.25,10,0,1
N,M,3.2,10,1,1
N,F,5,10,7,1
N,M,3,10,3,1
N,F,5,10,9,1
N,M,3.5,10,0,1
N,F,3,11,1,1
N,M,5.17,10,6,1
U,F,3.2,11,3,1
U,M,10,12,2,0
U,M,8,12,1,0
U,M,4,12,1,1
U,M,3,12,1,0
Y,M,6,12,2,0
N,M,17,12,1,0
N,F,3,14,0,1
N,M,4,14,0,0
