kindNum,sexCd,weight,noticeDays,processState
114,F,7,11,0
114,Q,6,11,0
114,Q,5,11,0
114,M,4.5,11,0
114,F,5.4,11,0
114,M,7.5,11,0
114,M,7.8,11,0
72,M,3,10,1
101,M,4.5,10,0
114,M,6,11,1
114,F,5.5,7,0
114,M,7.5,7,0
114,F,2.7,7,1
114,F,2.9,7,1
114,M,16,7,0
114,F,7.5,11,1
114,F,1,11,1
67,F,13,11,0
128,M,6,11,1
114,M,3.82,11,0
114,F,2.81,11,0
114,M,5.37,11,1
114,F,11.3,11,1
114,M,9.5,11,1
114,M,12,11,1
124,M,7,12,0
72,F,4,12,1
113,M,5,12,0
114,M,28,11,0
114,M,3,11,0
114,F,3,11,1
72,F,4,11,0
67,F,15,11,0
114,M,7,11,0
128,F,5.2,7,1
120,F,30,7,0
160,M,30,11,0
114,F,4.5,11,1
69,M,32,7,1
72,F,5,11,1
67,M,28,11,1
72,M,2.2,11,0
13,F,7.8,14,1
67,F,15.8,14,1
114,F,3.8,14,0
114,M,5.6,14,0
114,F,7.5,14,0
114,F,5.5,14,0
114,F,1.89,11,0
103,F,15,11,1
114,M,20,12,1
114,M,15,12,0
114,M,22,10,0
3,F,21,10,0
32,F,2.5,10,0
69,M,1,10,1
128,F,3,10,1
125,M,3.4,10,1
114,M,4,10,1
114,F,5,10,0
114,F,3,10,0
114,F,5,10,0
114,M,4,10,0
114,F,5,10,1
114,M,3,10,0
114,M,3,10,0
114,F,3,10,0
114,M,3,10,0
114,M,3,10,0
114,M,4,10,0
77,F,3,10,0
114,M,8,7,1
114,F,7.8,10,0
114,F,10,10,0
67,F,3.52,10,1
114,M,6,10,1
114,M,23,10,0
114,F,2.8,10,1
114,F,2.6,10,1
114,M,5,11,0
114,M,3.1,11,0
114,F,2.4,11,0
114,F,3.6,11,0
114,F,3.2,11,0
114,F,8.8,11,0
114,M,18.3,11,0
114,F,2.6,11,0
6,F,19.2,11,0
114,F,12.7,11,0
114,M,18.7,11,0
114,F,6,11,0
114,F,3,11,0
114,F,17,11,0
114,F,3.3,11,0
114,M,3.3,11,0
114,M,7.7,11,0
113,M,4.5,11,1
114,F,6,11,0
114,F,5,11,0
114,M,25,11,0
114,M,5,7,0
114,M,5,11,1
114,F,7,12,0
114,F,6,12,0
114,M,6,12,0
114,F,3,12,0
114,F,3,12,0
114,F,3,12,0
114,M,3,12,0
72,M,1,11,1
128,F,4.6,11,1
67,F,16,11,1
114,M,2,11,1
114,M,2,11,1
114,F,2,11,0
114,F,3,11,1
114,M,3,11,1
114,M,3,11,1
114,F,3.2,11,0
114,F,3.2,11,0
114,M,1.7,11,0
114,M,18.9,11,0
72,M,3.4,11,1
114,M,2.5,11,1
114,F,4.3,11,1
114,F,17,11,0
128,F,3.7,11,1
72,M,3.7,11,0
114,M,9.2,11,0
114,F,4.5,11,0
114,M,8.3,11,0
114,M,2.4,11,0
114,M,26,11,0
114,M,4.6,11,0
125,F,10,11,0
72,M,4,11,1
114,M,3.1,11,0
114,F,3.8,11,0
113,M,3,11,0
114,M,4.5,11,1
113,M,3,11,1
128,Q,2,11,1
25,F,5,11,1
101,M,5,11,1
72,M,3,11,0
114,Q,2,11,1
101,M,0.8,11,1
101,F,0.8,11,1
101,M,0.7,11,1
101,M,0.9,11,1
101,F,6.7,11,1
101,F,6.9,11,1
128,M,7.4,11,0
114,F,10,14,0
114,F,2.9,12,1
114,F,1,12,1
114,F,1,12,1
114,M,1,12,1
114,F,1,12,1
114,M,1,12,1
72,M,2.1,12,1
128,F,4.3,12,1
118,F,30,12,1
118,M,50,12,1
114,M,6,12,0
114,F,1,12,0
114,M,1,12,0
114,M,1.8,12,1
114,M,1.8,12,1
114,F,7,12,1
114,M,2,12,1
122,F,10,12,1
114,F,4,12,0
114,M,15,12,0
114,M,2,12,1
114,F,2,12,1
114,F,10,12,1
114,F,2,12,1
114,M,2,12,1
114,F,7,12,0
114,M,15,12,1
114,M,20,7,0
114,F,2,9,1
114,F,20,9,0
108,M,2,9,1
13,M,8,12,0
67,F,8,12,0
114,M,5,12,0
146,F,20,10,1
114,F,1,10,1
114,F,1,10,1
114,M,1,10,0
114,M,1,10,1
114,M,1,10,1
114,M,1,10,1
32,M,2,10,1
72,F,2.5,10,0
114,M,5,12,0
114,F,5,12,0
114,F,4,12,0
114,M,4,12,0
114,M,4,12,0
114,F,4,12,0
114,F,12,12,0
114,Q,2,13,0
114,F,4.8,7,0
125,M,15,7,0
18,F,6.5,10,1
128,M,4,10,1
32,M,3.5,12,1
114,F,5.64,9,0
114,F,2.88,9,1
114,F,3,12,0
114,F,3,12,0
114,M,3,12,0
114,M,8.5,12,1
114,F,18,12,1
114,F,4.8,12,1
114,F,2.1,12,0
114,M,2.5,12,0
114,M,4.2,12,1
114,F,4.8,12,1
114,F,5,12,0
114,M,25,12,0
72,F,2.9,12,1
72,F,2.6,12,1
114,F,1,12,1
72,F,3,12,1
128,M,3,12,1
128,F,3,12,1
128,F,3,12,1
114,F,11,12,1
114,F,4,12,0
114,M,20,12,0
114,M,3,12,1
114,M,5,12,1
114,M,25,12,0
96,M,15,7,0
124,M,7,7,0
89,M,1.7,7,1
128,M,6,7,1
72,F,4,12,1
114,M,6.8,12,1
27,F,15,12,1
101,F,3.3,12,1
114,F,5,12,0
114,F,8,12,0
114,F,6,12,1
114,M,10,12,0
114,F,3.5,12,0
114,M,3.9,12,1
114,F,3,12,0
128,M,3,12,0
72,F,4,12,1
128,F,4.5,12,1
114,M,4,14,0
128,F,3,6,0
114,M,1,10,1
114,M,1,10,1
114,M,1,10,1
128,M,5,9,0
114,F,1.3,6,1
114,F,1.2,6,1
114,M,10,10,0
114,M,5,10,1
114,M,4,10,0
114,M,4,10,0
114,F,15,10,0
114,M,6,10,1
114,F,3,10,0
101,M,6,10,0
114,M,20,11,0
128,M,3,11,1
103,M,25,11,0
114,F,10,7,0
114,F,18,10,1
34,M,14,11,0
18,M,6.6,11,1
114,F,4.4,12,0
114,F,11,12,0
114,F,10,12,0
114,F,10.7,12,0
114,F,12.3,12,0
114,M,10.7,12,0
114,M,14.6,12,0
114,F,2.9,12,0
114,M,3.4,12,0
114,F,2.8,12,0
114,F,2.1,12,0
114,F,1.7,12,0
114,F,3,12,0
114,M,3,12,0
114,M,3,12,0
114,M,3.2,12,0
114,M,3.3,12,0
114,F,3.7,12,0
114,F,1.8,12,0
114,M,1.7,12,0
114,M,8.8,12,1
114,M,17,12,0
114,M,8,12,0
114,F,10,12,0
114,F,13.3,12,0
114,F,16.2,12,0
54,M,28,12,1
114,M,7,12,1
114,F,2.6,12,1
89,F,2.7,12,1
114,M,0.38,12,1
114,M,0.38,12,1
114,F,0.33,12,1
114,F,0.33,12,1
114,F,5.36,12,1
9,M,10,12,0
108,M,15,12,1
128,F,5,12,1
114,M,2,12,1
114,M,5,12,0
114,F,2,12,1
128,F,4,12,0
114,M,6,12,0
114,M,20,12,0
114,F,4,12,0
87,M,4.5,12,1
114,F,3,7,0
114,M,4.9,7,0
128,F,4,9,1
114,F,4,9,1
67,F,13,13,0
114,F,2.6,12,0
114,M,3.4,12,0
114,M,3,12,0
114,F,0.3,12,0
114,F,11,12,0
114,F,7,9,1
50,F,8.5,12,0
114,M,2,12,0
72,F,3.3,12,0
114,M,2.4,12,0
114,M,7.2,7,0
89,M,5,12,1
72,F,3,12,1
128,F,3,12,0
84,F,10,12,1
114,F,2,12,1
72,F,2,12,0
114,F,8.65,12,0
114,M,12.45,12,0
38,F,4.3,12,1
38,M,4.5,12,1
35,M,20,12,0
114,M,3,12,1
114,M,3,12,1
114,M,3,12,1
114,M,12,12,0
56,F,12,12,1
128,F,4.1,12,0
125,M,8.5,12,0
18,M,3.9,12,1
128,F,2.5,12,0
114,M,7,10,0
114,F,6,10,0
20,F,2.5,10,1
114,M,5.8,10,1
90,M,4.9,10,0
114,F,4,10,1
32,F,3,10,1
72,F,1,10,1
27,M,12,10,1
114,F,1,10,0
114,F,1,10,0
114,M,1,10,0
114,F,9,10,0
114,M,3,10,0
114,F,3,10,0
114,M,2,10,1
114,F,2,10,1
67,F,6,10,1
67,F,5.5,10,1
15,M,12,7,1
114,M,5,10,1
114,M,7,10,0
128,F,3,10,0
114,F,5,10,0
114,F,6,10,0
114,M,5,10,0
114,M,4,10,1
114,M,6,10,0
114,M,10,10,1
114,Q,4,13,0
114,F,2.2,10,0
114,F,2.2,10,0
114,F,2,10,0
114,F,7,10,0
114,M,2.2,10,1
114,M,2,10,1
114,F,2,10,1
114,F,2,10,1
114,F,2,10,1
114,F,2,10,1
114,F,4.4,9,0
125,F,5,7,0
114,F,4,7,1
114,F,0.5,10,1
114,M,0.6,10,1
114,F,0.3,10,1
114,M,0.5,10,1
114,M,0.5,10,1
72,F,3,10,1
126,M,20,10,0
128,M,5,10,1
67,M,25,10,1
128,M,6,10,0
128,M,4,10,0
114,M,4.2,10,0
128,M,4.5,10,0
114,F,10,10,0
114,M,6,10,1
128,M,6,10,1
114,M,4.8,10,0
114,F,4,10,0
114,F,2.5,10,0
114,F,19,10,0
125,F,7,10,1
72,M,2.7,10,1
114,F,7.75,9,0
114,F,10,10,0
114,F,5,10,0
114,M,5,10,0
114,F,5,10,1
114,F,2.3,10,1
114,M,14,10,0
87,F,4.5,10,1
90,F,6,10,0
114,M,9,10,0
114,M,0.8,10,1
67,F,16.6,10,0
114,F,13.6,10,0
114,F,13.5,10,0
114,M,1,10,1
114,M,1,10,1
114,F,1,10,1
114,F,1,10,1
114,F,5,10,1
67,F,20,10,0
114,M,10,13,0
114,M,10,13,0
114,M,4.8,10,0
114,M,7.8,10,0
72,F,2.8,10,1
114,M,9.6,10,1
114,M,7,10,0
123,F,5,10,1
114,F,8,10,0
128,M,7,10,1
32,F,3.6,7,1
114,F,5.2,7,0
72,F,4.7,7,1
114,M,21.5,7,0
28,F,30,7,0
27,M,20,7,1
114,F,10.3,7,0
114,M,5.3,7,1
89,F,3,10,1
114,F,4.5,10,1
114,F,5.4,10,1
18,M,6.7,10,1
114,M,4.4,10,1
114,F,4,10,1
114,M,3,10,1
114,F,3,10,1
72,M,3.8,10,1
114,M,20,10,1
128,M,3,10,1
20,F,13,10,1
114,M,2.4,10,0
89,M,2.8,10,1
128,M,3,10,1
89,M,3,10,1
72,M,2.5,10,0
100,M,13,10,1
114,F,2.5,10,0
72,F,1.7,10,1
114,M,3.5,12,0
114,M,5.8,11,0
114,F,2,6,0
114,F,3,6,0
114,M,5,10,1
72,M,3.4,10,1
114,F,5.8,10,0
114,M,14,6,1
114,F,4.8,6,1
114,F,1.3,6,1
114,M,1,6,1
114,F,5,10,0
114,M,10,10,0
114,F,20,10,0
114,M,10,10,1
114,M,6,10,0
114,F,1,10,1
114,F,1,10,1
114,F,1,10,1
114,F,1,10,1
114,F,1,10,1
114,F,4,10,1
114,F,12,10,0
128,M,7,11,0
114,M,7.5,11,0
114,F,6,11,1
67,F,15,12,0
101,F,7,12,0
114,M,7,12,1
114,F,2.2,12,1
114,F,1.7,12,1
50,F,8.6,12,1
89,F,3,7,1
72,M,3,12,1
114,F,1.8,12,1
114,F,1.8,12,1
114,F,4.7,12,1
113,M,1.5,12,1
114,F,5,12,1
101,M,7.2,12,0
114,M,7.5,12,0
114,M,5.8,12,0
124,M,9.3,12,0
114,M,5.75,12,0
114,F,6,12,1
114,M,3.3,12,0
114,F,13,20,0
54,F,30,10,1
114,M,15,10,0
114,F,1.3,10,0
114,F,1.3,10,0
114,F,8.6,10,0
114,F,5.6,10,0
106,M,22.7,10,0
114,F,13.6,10,0
114,M,20,10,0
122,M,30,10,0
114,M,24,10,0
114,F,11.5,10,0
114,M,13.4,10,0
114,M,14,10,0
114,F,18,10,0
114,F,1.9,10,0
114,M,3,10,0
114,F,1.9,10,0
114,F,14.5,10,0
114,M,18.6,10,0
72,F,2.5,10,0
114,M,23.3,10,0
114,F,0.6,10,0
114,F,0.6,10,0
114,M,0.6,10,0
114,M,0.6,10,0
114,M,0.6,10,0
114,M,0.6,10,0
114,F,12.2,10,0
114,F,3.2,10,0
114,F,1.8,10,1
114,M,13,10,0
114,F,7,10,0
114,F,7,10,0
114,F,10,10,0
114,M,10,10,0
114,M,10,10,0
114,F,4,10,1
114,F,10,10,0
114,M,20,10,1
114,M,3,10,1
77,M,3.5,10,1
114,F,3,10,1
114,F,2,10,0
114,M,2,10,0
114,M,10,10,0
114,M,15,10,0
114,F,13,10,0
114,M,8,10,0
114,M,12,10,0
114,F,1,10,1
114,F,3,10,0
114,F,3,10,0
114,F,2,10,1
114,F,4,10,0
114,M,3.14,10,1
114,M,2,10,0
114,M,2,10,0
114,M,7,9,1
114,F,3,9,1
114,M,1.3,10,0
114,F,1.4,10,1
114,F,1.3,10,0
114,F,1.4,10,0
114,M,8,10,1
89,M,4,10,1
67,F,10,10,1
67,F,15,10,1
114,M,2,14,0
35,F,15,14,1
114,M,6,10,0
113,M,4,10,1
89,F,5,10,1
114,M,4.3,10,0
114,M,6.2,10,0
114,M,4.9,10,0
114,M,4.4,10,0
50,M,12.8,10,1
72,F,5.5,10,0
114,M,10,10,0
125,F,11.4,10,1
54,F,16,10,1
114,F,5.8,10,0
114,M,7.7,10,0
101,M,4.9,10,0
114,F,1.3,10,1
108,M,9.1,10,1
114,F,4.9,10,0
114,F,4.6,10,0
114,M,4,10,1
13,F,4,10,1
38,F,8,10,1
101,F,4.8,10,1
114,M,2.5,10,0
77,M,2.5,10,0
72,M,2.7,10,1
125,M,10.9,10,0
114,F,5.6,10,1
72,M,6.8,10,0
128,F,4,10,0
114,M,6.5,10,0
72,M,2.3,10,1
69,F,6,14,1
69,F,6,14,1
69,M,6,14,1
114,F,2,14,0
114,M,20,14,0
96,F,17,10,1
114,M,2.3,10,1
114,F,15,10,0
114,M,12,10,0
114,F,2.1,10,0
114,M,2.2,10,0
114,M,2.3,10,0
114,F,2.3,10,0
114,M,1.6,10,0
114,F,2.5,10,1
114,M,7,14,0
114,M,15,14,0
114,M,5,14,0
114,M,5,14,0
128,M,7,10,1
114,M,3,10,1
114,M,3,10,1
114,M,6,10,0
114,F,8,7,1
114,M,2.5,10,1
27,F,21.7,10,1
36,M,5,10,0
87,F,3,10,0
114,M,5,10,0
50,M,15,10,0
114,F,6,10,0
18,M,5,10,0
114,M,15,10,1
114,M,12,9,0
114,M,3,10,0
114,M,10,10,0
114,M,10,10,0
114,F,1.2,10,0
114,F,1.2,10,1
114,M,1.2,10,1
114,F,3,10,0
72,M,3.2,10,1
101,F,3.9,10,1
114,M,15,11,1
78,M,7,10,0
128,M,2.7,9,1
128,F,2.6,9,1
54,M,20,9,1
114,M,4,7,0
114,F,8,7,0
113,M,2,7,1
114,F,7,7,0
114,F,5,7,0
114,F,6,7,0
114,F,6,7,0
114,M,5,10,0
114,M,2,10,0
114,M,20,10,0
114,F,30,10,0
114,M,10,10,0
114,M,7.5,10,0
114,M,25,10,0
72,M,2.6,10,1
114,F,1,7,0
114,M,1,7,1
114,M,10,7,1
114,M,6.5,7,0
114,M,3,7,1
114,M,6,10,0
114,M,5,10,0
114,F,7,10,0
67,M,15,10,0
114,M,5,10,0
67,M,12.5,10,0
114,M,4.2,10,0
114,M,6,10,1
114,F,6,10,0
114,M,9,10,0
114,M,11,10,0
114,M,4,10,0
114,F,4,10,0
114,F,4,10,0
20,M,12,2,1
114,F,20,7,1
114,M,10,7,0
124,M,6,10,1
114,M,6,10,0
114,M,5,10,0
114,M,6.3,10,0
60,F,2.2,10,1
114,F,3.72,9,0
146,M,15.32,9,0
114,F,10,9,0
96,M,26,9,0
114,M,5,10,1
114,M,3,10,1
114,F,3,10,0
114,F,3,10,0
72,M,3.3,10,1
114,F,8.3,10,1
114,F,8,10,1
124,F,4.1,10,1
114,M,6.3,10,1
114,F,1.2,10,1
114,F,2.3,10,1
114,F,2.2,10,1
124,M,4.5,10,0
128,F,5,10,1
114,F,5,10,1
72,Q,5,14,0
114,F,4,14,0
114,M,4,14,0
114,M,17,14,0
114,F,3,10,0
114,M,5,10,0
101,F,4.8,10,0
114,F,20,10,0
114,M,9.4,10,0
72,M,2.8,10,1
114,F,1.3,10,1
114,F,1.4,10,1
146,F,25,10,1
32,F,3,10,1
128,F,3,10,1
72,M,8,10,1
67,F,13.5,7,0
7,M,25,7,1
114,M,16,7,0
114,M,18,7,0
114,M,3.5,7,0
114,F,2.7,7,1
114,M,3.2,7,0
114,F,2.8,7,0
114,M,20,7,0
114,F,17,7,0
114,F,3.8,7,0
114,F,3.5,7,0
128,M,4.1,7,0
114,M,15.8,7,0
72,F,3.3,10,1
72,M,2.3,10,0
114,F,2.4,7,0
128,M,3.7,7,1
114,M,15,7,0
72,F,1.2,10,1
113,M,2.1,10,1
114,F,15,10,1
114,M,1,10,0
114,F,3.2,10,1
72,F,4,10,0
114,M,2,10,1
114,F,2.6,10,1
72,M,3.5,10,1
113,M,2.3,10,1
114,M,9,10,1
114,F,5,10,1
114,F,5,10,0
114,F,5,10,0
114,F,5,10,0
114,M,5,10,0
114,M,5,10,0
113,F,5.3,10,1
114,Q,3,9,0
128,F,6,10,1
114,F,5,10,1
67,M,17,10,1
67,M,17,10,0
114,M,7,11,0
89,M,4.2,10,1
114,Q,5,11,0
72,F,3.1,10,0
114,F,0.7,10,0
114,F,0.7,10,1
114,M,0.7,10,0
114,M,0.7,10,0
114,F,15,10,0
128,F,4.1,10,0
114,M,2.2,10,0
114,M,4,10,0
114,M,11.5,10,0
77,F,3.5,10,1
114,M,4.5,10,0
128,M,6,10,1
133,M,10,10,1
133,F,10,10,1
114,F,3.7,10,0
114,F,5,8,0
101,M,4,10,1
1,M,23,9,0
128,M,6,12,0
113,M,3,12,0
128,M,4,10,1
114,M,1.8,10,1
114,M,1.8,10,1
128,M,3.5,10,1
114,F,4.5,10,1
67,M,4.5,10,1
128,F,4,10,1
114,M,5.6,10,1
67,M,20,10,0
128,M,5,10,1
114,F,9,10,0
114,F,4,12,1
114,M,5,12,0
114,M,3,12,0
114,F,3,12,1
114,F,3,12,0
128,F,4.8,10,0
128,M,7.2,6,1
128,M,4,10,1
114,M,7,10,1
114,F,7,10,0
72,M,2.5,10,0
72,F,5.8,10,0
72,M,1.7,10,1
114,M,3,10,0
114,F,3,10,0
114,F,7,10,0
114,F,4,10,0
114,M,7,10,1
114,F,7,10,0
114,F,10,10,0
114,F,5,10,0
124,M,5,10,1
114,F,5,10,0
72,F,3,10,1
114,F,2.5,10,0
67,F,10,9,0
114,M,5,9,0
114,F,1,10,0
114,M,1,10,0
27,M,10,10,1
67,F,1.5,10,1
114,M,14,10,1
67,F,17,10,1
114,M,2,7,0
96,M,20,10,0
128,F,4,10,1
114,Q,8,11,0
72,F,3,10,1
114,M,9.8,10,0
114,M,15,10,0
128,F,3.7,10,0
114,F,16,10,0
89,F,4,10,1
128,M,4,10,1
72,F,5,10,0
123,F,4,10,1
114,F,4.4,10,0
114,F,3.2,10,0
114,F,7,10,0
114,F,3.7,10,0
114,M,4,10,1
128,M,3,10,1
113,M,4.7,10,0
114,F,5,10,1
114,F,4.2,10,0
114,M,10.5,10,0
114,F,17,10,0
89,M,4.3,10,0
108,F,8,10,1
72,M,4.5,10,1
114,F,16.2,10,0
22,F,5.9,10,0
114,M,2,10,1
114,M,2,10,1
114,F,5,10,0
89,M,2.5,10,1
114,F,8,10,0
114,M,5,10,0
114,M,16,10,0
114,F,5,10,0
128,M,3,10,1
114,F,1,9,1
114,F,1,9,1
28,F,22,10,1
114,M,17,10,1
114,M,20,10,1
114,M,20,10,0
114,M,8.2,10,0
15,M,9.5,10,0
101,M,6,10,1
89,M,4,10,1
114,F,3.4,9,1
114,M,3.8,9,0
114,F,5.5,9,0
89,F,4.7,10,1
114,M,8,10,1
32,F,5.5,10,1
101,F,1.7,10,1
114,F,3,10,1
114,F,3,10,0
67,F,0.5,12,1
114,M,5.13,11,1
114,F,2.58,10,0
114,F,6,10,0
114,M,25,12,0
130,F,22,12,0
114,F,0.7,10,0
114,M,0.6,10,0
114,M,0.8,10,0
114,M,1,10,0
114,M,1,10,0
114,M,8,10,0
114,F,14,6,0
114,F,10,6,0
114,M,13,7,0
114,M,7,10,0
114,M,5.6,14,0
114,M,2.2,14,0
114,F,2.5,14,0
114,M,2.5,14,0
114,M,3.5,14,0
114,M,4.5,14,0
114,M,5.5,14,0
114,F,5,10,0
114,F,5,10,0
114,M,5,10,1
114,F,20,10,0
125,F,3.5,10,1
90,F,3.3,10,1
77,M,3,10,1
114,F,5,10,1
128,M,5,14,0
114,F,5,10,1
100,M,8.5,10,0
57,M,20,10,0
114,M,6.6,10,0
72,M,4.9,10,1
114,F,1.2,10,0
114,F,3.6,10,0
54,F,15,10,0
114,F,6.6,10,0
114,F,11,10,0
114,M,2.1,10,0
114,F,2.2,10,0
114,M,5.6,10,0
114,F,20,10,0
114,F,1.5,10,0
114,F,1.5,10,0
114,M,1.5,10,0
114,F,1.5,10,0
114,F,10,10,0
54,M,24,10,0
114,F,13,10,0
128,M,3.6,10,1
114,F,20,10,0
114,F,8,10,0
114,F,3,10,0
114,F,5,10,0
114,F,7,10,0
114,M,10,10,0
69,F,12,10,1
69,M,15,10,1
114,M,4,10,0
103,F,15,10,0
103,M,25,10,1
114,F,2,10,0
114,F,8,10,1
114,Q,20,10,1
114,M,3,10,0
114,M,3,10,1
114,F,3,10,1
114,M,3,10,0
114,F,2,10,1
114,F,2,10,1
114,M,2,10,1
67,F,12,9,0
114,M,1,10,0
114,F,1,10,0
32,M,4.3,10,1
67,M,18,10,0
114,F,10,11,1
67,F,0.5,10,1
114,M,1.2,10,1
114,F,3,10,1
118,M,15,7,0
118,F,15,7,1
114,M,20,9,0
56,M,10,10,0
72,M,4,10,0
67,F,15.5,10,0
89,F,3,10,1
101,F,6.5,10,1
114,F,17,10,0
72,F,2,10,1
128,M,2,10,1
67,M,8,10,1
67,F,8,10,1
32,F,2.2,10,1
114,M,3,10,1
128,F,4.1,21,1
123,M,5.6,10,0
124,M,5.5,10,0
114,M,2,12,0
114,F,1,12,0
114,M,2,12,0
114,F,3,10,0
114,F,3,10,0
114,M,15,10,1
114,M,15,10,0
114,F,1.5,9,1
114,M,2,9,1
72,M,5,9,1
114,M,8,9,0
114,M,15,10,0
114,M,30,10,0
114,M,13.2,10,0
114,M,20,10,0
101,F,2.3,10,0
125,M,8.5,10,1
114,F,4.4,10,0
124,F,5.4,10,0
114,M,8.5,9,0
114,F,9.1,10,0
128,F,2.64,10,0
128,M,5.5,10,1
114,M,3,10,0
50,F,16,10,0
128,M,4.6,10,0
128,F,4,10,0
128,M,2.7,10,0
114,F,11.6,10,0
125,M,6.7,10,0
114,M,14.5,10,1
114,M,7.2,10,0
22,M,5,10,1
114,M,6,10,0
114,M,6,10,0
114,F,6,10,0
114,M,5,10,0
128,F,6,10,1
114,M,2.7,10,1
54,M,25,10,1
128,F,2,10,1
114,F,4,7,0
114,F,3,7,1
114,M,3.5,7,1
114,F,3,7,1
114,F,3.5,7,1
114,F,3,7,1
114,F,3,7,1
114,F,5,10,0
20,F,2,10,1
114,M,4.5,10,1
67,M,16,10,1
114,Q,10,11,1
114,F,10,14,0
114,M,5,10,0
114,M,3,10,1
114,M,10,10,0
114,F,16,10,0
114,F,0.8,10,1
114,M,0.8,10,1
114,M,0.8,10,1
114,M,0.8,10,1
56,F,25,7,1
114,M,10,10,1
114,F,3,10,1
114,M,1,10,1
114,F,1,10,1
103,F,12,10,1
114,M,2,10,1
72,F,3,10,0
114,F,1,10,0
114,M,20,10,0
114,Q,1,10,0
38,F,6.5,10,1
114,F,1.8,10,1
113,M,3.6,10,1
114,F,2,10,1
114,M,1,10,1
114,F,1,10,0
114,M,13,7,0
114,M,12,10,0
67,M,6,10,1
114,F,7,10,1
9,F,5,10,1
124,M,4,10,1
89,F,3,10,1
89,M,3.5,10,1
128,F,2.37,10,0
114,F,2.99,10,0
114,M,2.76,10,0
114,F,2.75,10,0
114,M,6,10,0
114,M,5.72,10,0
124,F,7.84,10,0
35,M,21.85,10,0
114,F,25,10,0
114,F,29,10,1
90,M,8.78,10,1
100,M,16,10,1
77,M,3.5,10,1
114,F,2,10,1
124,M,13,12,1
89,F,3,12,1
128,M,3,12,1
27,F,25,12,0
114,M,3.5,10,0
114,F,3.7,10,0
114,M,16,10,0
114,M,25,10,0
128,M,3,10,1
89,M,3,10,1
114,F,3.5,7,0
72,M,2.6,7,0
114,F,5.1,7,0
114,F,5.1,7,0
114,F,2.1,7,0
114,F,8.3,7,0
114,F,5.6,7,0
128,M,3,7,1
114,M,4.8,10,1
72,M,2.1,10,1
32,M,4,10,1
128,F,2.5,10,1
128,F,4,10,1
114,M,12,10,1
114,F,3.72,10,1
114,F,4,10,1
72,M,6,10,1
114,F,2.5,10,1
67,F,18,10,1
114,M,2,10,1
128,M,5,10,1
128,M,9,12,0
114,F,4.1,10,0
114,M,30,10,1
77,M,8,10,0
114,M,3,10,1
114,M,3,10,1
114,F,5,10,1
128,M,2,10,1
89,M,2,10,1
114,F,20,10,1
114,F,6,10,0
108,M,10,10,1
67,M,4.2,10,1
114,F,1.5,10,1
114,F,1.5,10,1
114,F,1.5,10,1
114,F,5,7,0
89,M,4,10,1
114,F,2.36,10,0
69,M,29,10,1
114,M,5.5,10,0
114,M,5.4,10,0
114,F,5.7,10,0
128,M,2.4,10,1
67,F,0.42,10,0
67,F,0.42,10,0
114,F,1.96,10,0
114,M,1.92,10,0
114,F,1.84,10,0
114,F,1.54,10,0
114,M,2,10,1
114,M,25,10,1
114,M,8,10,1
114,F,3.8,10,0
114,F,2.9,10,0
114,F,3.4,10,0
114,F,3.2,10,0
114,F,3.8,10,0
13,F,11.4,10,1
54,F,6,10,1
114,M,17,10,0
114,F,10,14,1
114,M,10,14,0
114,M,1,10,0
114,M,6.6,10,1
89,M,6.8,10,1
114,F,11.4,10,0
128,M,1.6,10,1
114,M,20,10,0
38,F,3.6,7,1
114,M,16.1,7,0
114,F,15,7,0
114,M,5,10,0
72,M,4,10,0
114,F,7,10,0
72,M,3,10,0
114,M,15,11,0
114,M,10,11,0
114,M,5,11,0
103,F,20,11,1
54,F,22,11,1
114,M,9.6,11,0
114,M,5,11,1
114,F,5,11,1
128,M,5.2,11,1
114,F,1,11,1
128,M,4,11,1
67,F,2,11,1
67,M,8,11,0
114,M,1,8,0
114,M,1,8,0
114,F,1,8,0
114,F,1,8,0
114,F,7,8,0
108,M,8,11,1
114,F,3,11,1
18,M,5,11,1
128,M,6.5,11,1
38,F,5,13,0
114,M,18,11,0
103,M,20,11,1
13,F,7,11,1
114,F,10,11,0
114,F,5.5,11,1
114,M,3.6,11,1
128,M,2,11,1
114,M,13,11,0
114,F,4.4,11,1
114,F,4.5,11,1
67,M,20,11,0
100,M,7,11,1
114,M,2.6,14,0
114,M,7.34,10,0
114,M,6.54,10,0
114,F,4.2,10,0
67,M,25,10,0
67,F,0.5,10,1
67,F,0.5,10,1
128,F,5.3,12,1
114,M,3,10,0
114,F,5,10,0
114,M,20,10,1
114,Q,8,10,0
128,M,2,10,1
67,F,15,10,1
114,M,8,10,0
114,M,7,10,0
89,M,5,10,1
114,M,7,10,0
114,F,3,10,1
114,F,9,10,1
128,F,4,10,1
72,M,3.1,10,1
114,M,2.5,10,0
114,M,25,10,1
114,F,1,12,0
114,F,6,12,0
114,F,1,12,0
114,F,10.17,10,0
114,F,8.36,10,0
125,M,10.8,10,1
114,F,1,10,0
114,M,1,10,0
114,F,1,10,0
114,F,1,10,0
114,F,1,10,0
114,M,1,10,0
114,M,1,10,0
114,F,13.2,10,0
114,F,19.2,10,0
114,M,13,10,0
114,F,20,10,0
114,M,15,10,0
114,M,20.2,10,0
114,F,11.5,10,0
114,M,18,10,0
114,M,14.8,10,0
